Header,HeelStrike,ToeOff
15.22,66.9322709163347,31.0740354535975
15.225,67.3306772908366,31.1783107403545
15.23,67.7290836653386,31.2825860271116
15.235,68.1274900398406,31.3868613138686
15.24,68.5258964143426,31.4911366006257
15.245,68.9243027888446,31.5954118873827
15.25,69.3227091633466,31.6996871741397
15.255,69.7211155378486,31.8039624608968
15.26,70.1195219123506,31.9082377476538
15.265,70.5179282868526,32.0125130344108
15.27,70.9163346613546,32.1167883211679
15.275,71.3147410358566,32.2210636079249
15.28,71.7131474103586,32.325338894682
15.285,72.1115537848606,32.429614181439
15.29,72.5099601593625,32.533889468196
15.295,72.9083665338645,32.6381647549531
15.3,73.3067729083665,32.7424400417101
15.305,73.7051792828685,32.8467153284672
15.31,74.1035856573705,32.9509906152242
15.315,74.5019920318725,33.0552659019812
15.32,74.9003984063745,33.1595411887383
15.325,75.2988047808765,33.2638164754953
15.33,75.6972111553785,33.3680917622523
15.335,76.0956175298805,33.4723670490094
15.34,76.4940239043825,33.5766423357664
15.345,76.8924302788845,33.6809176225235
15.35,77.2908366533864,33.7851929092805
15.355,77.6892430278885,33.8894681960375
15.36,78.0876494023904,33.9937434827946
15.365,78.4860557768924,34.0980187695516
15.37,78.8844621513944,34.2022940563087
15.375,79.2828685258964,34.3065693430657
15.38,79.6812749003984,34.4108446298227
15.385,80.0796812749004,34.5151199165798
15.39,80.4780876494024,34.6193952033368
15.395,80.8764940239044,34.7236704900938
15.4,81.2749003984064,34.8279457768509
15.405,81.6733067729084,34.9322210636079
15.41,82.0717131474104,35.036496350365
15.415,82.4701195219124,35.140771637122
15.42,82.8685258964143,35.245046923879
15.425,83.2669322709163,35.3493222106361
15.43,83.6653386454183,35.4535974973931
15.435,84.0637450199203,35.5578727841502
15.44,84.4621513944223,35.6621480709072
15.445,84.8605577689243,35.7664233576642
15.45,85.2589641434263,35.8706986444213
15.455,85.6573705179283,35.9749739311783
15.46,86.0557768924303,36.0792492179353
15.465,86.4541832669323,36.1835245046924
15.47,86.8525896414343,36.2877997914494
15.475,87.2509960159363,36.3920750782065
15.48,87.6494023904382,36.4963503649635
15.485,88.0478087649402,36.6006256517205
15.49,88.4462151394422,36.7049009384776
15.495,88.8446215139442,36.8091762252346
15.5,89.2430278884462,36.9134515119917
15.505,89.6414342629482,37.0177267987487
15.51,90.0398406374502,37.1220020855057
15.515,90.4382470119522,37.2262773722628
15.52,90.8366533864542,37.3305526590198
15.525,91.2350597609562,37.4348279457769
15.53,91.6334661354582,37.5391032325339
15.535,92.0318725099602,37.6433785192909
15.54,92.4302788844622,37.747653806048
15.545,92.8286852589641,37.851929092805
15.55,93.2270916334661,37.956204379562
15.555,93.6254980079681,38.0604796663191
15.56,94.0239043824701,38.1647549530761
15.565,94.4223107569721,38.2690302398332
15.57,94.8207171314741,38.3733055265902
15.575,95.2191235059761,38.4775808133472
15.58,95.6175298804781,38.5818561001043
15.585,96.0159362549801,38.6861313868613
15.59,96.4143426294821,38.7904066736183
15.595,96.8127490039841,38.8946819603754
15.6,97.2111553784861,38.9989572471324
15.605,97.609561752988,39.1032325338895
15.61,98.00796812749,39.2075078206465
15.615,98.406374501992,39.3117831074035
15.62,98.804780876494,39.4160583941606
15.625,99.203187250996,39.5203336809176
15.63,99.601593625498,39.6246089676747
15.635,100,39.7288842544317
15.64,0,39.8331595411887
15.645,0.15220700152207,39.9374348279458
15.65,0.30441400304414,40.0417101147028
15.655,0.45662100456621,40.1459854014599
15.66,0.60882800608828,40.2502606882169
15.665,0.76103500761035,40.3545359749739
15.67,0.91324200913242,40.458811261731
15.675,1.06544901065449,40.563086548488
15.68,1.21765601217656,40.667361835245
15.685,1.36986301369863,40.7716371220021
15.69,1.5220700152207,40.8759124087591
15.695,1.67427701674277,40.9801876955162
15.7,1.82648401826484,41.0844629822732
15.705,1.97869101978691,41.1887382690302
15.71,2.13089802130898,41.2930135557873
15.715,2.28310502283105,41.3972888425443
15.72,2.43531202435312,41.5015641293014
15.725,2.58751902587519,41.6058394160584
15.73,2.73972602739726,41.7101147028154
15.735,2.89193302891933,41.8143899895725
15.74,3.0441400304414,41.9186652763295
15.745,3.19634703196347,42.0229405630866
15.75,3.34855403348554,42.1272158498436
15.755,3.50076103500761,42.2314911366006
15.76,3.65296803652968,42.3357664233577
15.765,3.80517503805175,42.4400417101147
15.77,3.95738203957382,42.5443169968717
15.775,4.10958904109589,42.6485922836288
15.78,4.26179604261796,42.7528675703858
15.785,4.41400304414003,42.8571428571429
15.79,4.5662100456621,42.9614181438999
15.795,4.71841704718417,43.0656934306569
15.8,4.87062404870624,43.169968717414
15.805,5.02283105022831,43.274244004171
15.81,5.17503805175038,43.378519290928
15.815,5.32724505327245,43.4827945776851
15.82,5.47945205479452,43.5870698644421
15.825,5.63165905631659,43.6913451511992
15.83,5.78386605783866,43.7956204379562
15.835,5.93607305936073,43.8998957247132
15.84,6.0882800608828,44.0041710114703
15.845,6.24048706240487,44.1084462982273
15.85,6.39269406392694,44.2127215849844
15.855,6.54490106544901,44.3169968717414
15.86,6.69710806697108,44.4212721584984
15.865,6.84931506849315,44.5255474452555
15.87,7.00152207001522,44.6298227320125
15.875,7.15372907153729,44.7340980187696
15.88,7.30593607305936,44.8383733055266
15.885,7.45814307458143,44.9426485922836
15.89,7.6103500761035,45.0469238790407
15.895,7.76255707762557,45.1511991657977
15.9,7.91476407914764,45.2554744525547
15.905,8.06697108066971,45.3597497393118
15.91,8.21917808219178,45.4640250260688
15.915,8.37138508371385,45.5683003128259
15.92,8.52359208523592,45.6725755995829
15.925,8.67579908675799,45.7768508863399
15.93,8.82800608828006,45.881126173097
15.935,8.98021308980213,45.985401459854
15.94,9.1324200913242,46.0896767466111
15.945,9.28462709284627,46.1939520333681
15.95,9.43683409436834,46.2982273201251
15.955,9.58904109589041,46.4025026068822
15.96,9.74124809741248,46.5067778936392
15.965,9.89345509893455,46.6110531803962
15.97,10.0456621004566,46.7153284671533
15.975,10.1978691019787,46.8196037539103
15.98,10.3500761035008,46.9238790406674
15.985,10.5022831050228,47.0281543274244
15.99,10.6544901065449,47.1324296141814
15.995,10.806697108067,47.2367049009385
16,10.958904109589,47.3409801876955
16.005,11.1111111111111,47.4452554744526
16.01,11.2633181126332,47.5495307612096
16.015,11.4155251141553,47.6538060479666
16.02,11.5677321156773,47.7580813347237
16.025,11.7199391171994,47.8623566214807
16.03,11.8721461187215,47.9666319082377
16.035,12.0243531202435,48.0709071949948
16.04,12.1765601217656,48.1751824817518
16.045,12.3287671232877,48.2794577685089
16.05,12.4809741248097,48.3837330552659
16.055,12.6331811263318,48.4880083420229
16.06,12.7853881278539,48.59228362878
16.065,12.937595129376,48.696558915537
16.07,13.089802130898,48.8008342022941
16.075,13.2420091324201,48.9051094890511
16.08,13.3942161339422,49.0093847758081
16.085,13.5464231354642,49.1136600625652
16.09,13.6986301369863,49.2179353493222
16.095,13.8508371385084,49.3222106360792
16.1,14.0030441400304,49.4264859228363
16.105,14.1552511415525,49.5307612095933
16.11,14.3074581430746,49.6350364963504
16.115,14.4596651445967,49.7393117831074
16.12,14.6118721461187,49.8435870698644
16.125,14.7640791476408,49.9478623566215
16.13,14.9162861491629,50.0521376433785
16.135,15.0684931506849,50.1564129301356
16.14,15.220700152207,50.2606882168926
16.145,15.3729071537291,50.3649635036496
16.15,15.5251141552511,50.4692387904067
16.155,15.6773211567732,50.5735140771637
16.16,15.8295281582953,50.6777893639208
16.165,15.9817351598174,50.7820646506778
16.17,16.1339421613394,50.8863399374348
16.175,16.2861491628615,50.9906152241919
16.18,16.4383561643836,51.0948905109489
16.185,16.5905631659056,51.1991657977059
16.19,16.7427701674277,51.303441084463
16.195,16.8949771689498,51.40771637122
16.2,17.0471841704718,51.5119916579771
16.205,17.1993911719939,51.6162669447341
16.21,17.351598173516,51.7205422314911
16.215,17.5038051750381,51.8248175182482
16.22,17.6560121765601,51.9290928050052
16.225,17.8082191780822,52.0333680917623
16.23,17.9604261796043,52.1376433785193
16.235,18.1126331811263,52.2419186652763
16.24,18.2648401826484,52.3461939520334
16.245,18.4170471841705,52.4504692387904
16.25,18.5692541856925,52.5547445255474
16.255,18.7214611872146,52.6590198123045
16.26,18.8736681887367,52.7632950990615
16.265,19.0258751902588,52.8675703858186
16.27,19.1780821917808,52.9718456725756
16.275,19.3302891933029,53.0761209593326
16.28,19.482496194825,53.1803962460897
16.285,19.634703196347,53.2846715328467
16.29,19.7869101978691,53.3889468196038
16.295,19.9391171993912,53.4932221063608
16.3,20.0913242009132,53.5974973931178
16.305,20.2435312024353,53.7017726798749
16.31,20.3957382039574,53.8060479666319
16.315,20.5479452054795,53.9103232533889
16.32,20.7001522070015,54.014598540146
16.325,20.8523592085236,54.118873826903
16.33,21.0045662100457,54.2231491136601
16.335,21.1567732115677,54.3274244004171
16.34,21.3089802130898,54.4316996871741
16.345,21.4611872146119,54.5359749739312
16.35,21.6133942161339,54.6402502606882
16.355,21.765601217656,54.7445255474453
16.36,21.9178082191781,54.8488008342023
16.365,22.0700152207002,54.9530761209593
16.37,22.2222222222222,55.0573514077164
16.375,22.3744292237443,55.1616266944734
16.38,22.5266362252664,55.2659019812304
16.385,22.6788432267884,55.3701772679875
16.39,22.8310502283105,55.4744525547445
16.395,22.9832572298326,55.5787278415016
16.4,23.1354642313546,55.6830031282586
16.405,23.2876712328767,55.7872784150156
16.41,23.4398782343988,55.8915537017727
16.415,23.5920852359209,55.9958289885297
16.42,23.7442922374429,56.1001042752868
16.425,23.896499238965,56.2043795620438
16.43,24.0487062404871,56.3086548488008
16.435,24.2009132420091,56.4129301355579
16.44,24.3531202435312,56.5172054223149
16.445,24.5053272450533,56.621480709072
16.45,24.6575342465753,56.725755995829
16.455,24.8097412480974,56.830031282586
16.46,24.9619482496195,56.9343065693431
16.465,25.1141552511416,57.0385818561001
16.47,25.2663622526636,57.1428571428571
16.475,25.4185692541857,57.2471324296142
16.48,25.5707762557078,57.3514077163712
16.485,25.7229832572298,57.4556830031283
16.49,25.8751902587519,57.5599582898853
16.495,26.027397260274,57.6642335766423
16.5,26.179604261796,57.7685088633994
16.505,26.3318112633181,57.8727841501564
16.51,26.4840182648402,57.9770594369134
16.515,26.6362252663623,58.0813347236705
16.52,26.7884322678843,58.1856100104275
16.525,26.9406392694064,58.2898852971846
16.53,27.0928462709285,58.3941605839416
16.535,27.2450532724505,58.4984358706986
16.54,27.3972602739726,58.6027111574557
16.545,27.5494672754947,58.7069864442127
16.55,27.7016742770167,58.8112617309698
16.555,27.8538812785388,58.9155370177268
16.56,28.0060882800609,59.0198123044838
16.565,28.158295281583,59.1240875912409
16.57,28.310502283105,59.2283628779979
16.575,28.4627092846271,59.332638164755
16.58,28.6149162861492,59.436913451512
16.585,28.7671232876712,59.541188738269
16.59,28.9193302891933,59.6454640250261
16.595,29.0715372907154,59.7497393117831
16.6,29.2237442922374,59.8540145985401
16.605,29.3759512937595,59.9582898852972
16.61,29.5281582952816,60.0625651720542
16.615,29.6803652968037,60.1668404588113
16.62,29.8325722983257,60.2711157455683
16.625,29.9847792998478,60.3753910323253
16.63,30.1369863013699,60.4796663190824
16.635,30.2891933028919,60.5839416058394
16.64,30.441400304414,60.6882168925965
16.645,30.5936073059361,60.7924921793535
16.65,30.7458143074581,60.8967674661105
16.655,30.8980213089802,61.0010427528676
16.66,31.0502283105023,61.1053180396246
16.665,31.2024353120244,61.2095933263817
16.67,31.3546423135464,61.3138686131387
16.675,31.5068493150685,61.4181438998957
16.68,31.6590563165906,61.5224191866528
16.685,31.8112633181126,61.6266944734098
16.69,31.9634703196347,61.7309697601668
16.695,32.1156773211568,61.8352450469239
16.7,32.2678843226788,61.9395203336809
16.705,32.4200913242009,62.043795620438
16.71,32.572298325723,62.148070907195
16.715,32.7245053272451,62.252346193952
16.72,32.8767123287671,62.3566214807091
16.725,33.0289193302892,62.4608967674661
16.73,33.1811263318113,62.5651720542231
16.735,33.3333333333333,62.6694473409802
16.74,33.4855403348554,62.7737226277372
16.745,33.6377473363775,62.8779979144943
16.75,33.7899543378995,62.9822732012513
16.755,33.9421613394216,63.0865484880083
16.76,34.0943683409437,63.1908237747654
16.765,34.2465753424658,63.2950990615224
16.77,34.3987823439878,63.3993743482795
16.775,34.5509893455099,63.5036496350365
16.78,34.703196347032,63.6079249217935
16.785,34.855403348554,63.7122002085506
16.79,35.0076103500761,63.8164754953076
16.795,35.1598173515982,63.9207507820647
16.8,35.3120243531202,64.0250260688217
16.805,35.4642313546423,64.1293013555787
16.81,35.6164383561644,64.2335766423358
16.815,35.7686453576865,64.3378519290928
16.82,35.9208523592085,64.4421272158498
16.825,36.0730593607306,64.5464025026069
16.83,36.2252663622527,64.6506777893639
16.835,36.3774733637747,64.754953076121
16.84,36.5296803652968,64.859228362878
16.845,36.6818873668189,64.963503649635
16.85,36.8340943683409,65.0677789363921
16.855,36.986301369863,65.1720542231491
16.86,37.1385083713851,65.2763295099061
16.865,37.2907153729072,65.3806047966632
16.87,37.4429223744292,65.4848800834202
16.875,37.5951293759513,65.5891553701773
16.88,37.7473363774734,65.6934306569343
16.885,37.8995433789954,65.7977059436913
16.89,38.0517503805175,65.9019812304484
16.895,38.2039573820396,66.0062565172054
16.9,38.3561643835616,66.1105318039625
16.905,38.5083713850837,66.2148070907195
16.91,38.6605783866058,66.3190823774765
16.915,38.8127853881279,66.4233576642336
16.92,38.9649923896499,66.5276329509906
16.925,39.117199391172,66.6319082377477
16.93,39.2694063926941,66.7361835245047
16.935,39.4216133942161,66.8404588112617
16.94,39.5738203957382,66.9447340980188
16.945,39.7260273972603,67.0490093847758
16.95,39.8782343987823,67.1532846715328
16.955,40.0304414003044,67.2575599582899
16.96,40.1826484018265,67.3618352450469
16.965,40.3348554033486,67.466110531804
16.97,40.4870624048706,67.570385818561
16.975,40.6392694063927,67.674661105318
16.98,40.7914764079148,67.7789363920751
16.985,40.9436834094368,67.8832116788321
16.99,41.0958904109589,67.9874869655892
16.995,41.248097412481,68.0917622523462
17,41.400304414003,68.1960375391032
17.005,41.5525114155251,68.3003128258603
17.01,41.7047184170472,68.4045881126173
17.015,41.8569254185693,68.5088633993743
17.02,42.0091324200913,68.6131386861314
17.025,42.1613394216134,68.7174139728884
17.03,42.3135464231355,68.8216892596455
17.035,42.4657534246575,68.9259645464025
17.04,42.6179604261796,69.0302398331595
17.045,42.7701674277017,69.1345151199166
17.05,42.9223744292237,69.2387904066736
17.055,43.0745814307458,69.3430656934307
17.06,43.2267884322679,69.4473409801877
17.065,43.37899543379,69.5516162669447
17.07,43.531202435312,69.6558915537018
17.075,43.6834094368341,69.7601668404588
17.08,43.8356164383562,69.8644421272159
17.085,43.9878234398782,69.9687174139729
17.09,44.1400304414003,70.0729927007299
17.095,44.2922374429224,70.177267987487
17.1,44.4444444444444,70.281543274244
17.105,44.5966514459665,70.385818561001
17.11,44.7488584474886,70.4900938477581
17.115,44.9010654490107,70.5943691345151
17.12,45.0532724505327,70.6986444212722
17.125,45.2054794520548,70.8029197080292
17.13,45.3576864535769,70.9071949947862
17.135,45.5098934550989,71.0114702815433
17.14,45.662100456621,71.1157455683003
17.145,45.8143074581431,71.2200208550574
17.15,45.9665144596651,71.3242961418144
17.155,46.1187214611872,71.4285714285714
17.16,46.2709284627093,71.5328467153285
17.165,46.4231354642314,71.6371220020855
17.17,46.5753424657534,71.7413972888425
17.175,46.7275494672755,71.8456725755996
17.18,46.8797564687976,71.9499478623566
17.185,47.0319634703196,72.0542231491137
17.19,47.1841704718417,72.1584984358707
17.195,47.3363774733638,72.2627737226277
17.2,47.4885844748858,72.3670490093848
17.205,47.6407914764079,72.4713242961418
17.21,47.79299847793,72.5755995828988
17.215,47.9452054794521,72.6798748696559
17.22,48.0974124809741,72.7841501564129
17.225,48.2496194824962,72.88842544317
17.23,48.4018264840183,72.992700729927
17.235,48.5540334855403,73.0969760166841
17.24,48.7062404870624,73.2012513034411
17.245,48.8584474885845,73.3055265901981
17.25,49.0106544901065,73.4098018769552
17.255,49.1628614916286,73.5140771637122
17.26,49.3150684931507,73.6183524504692
17.265,49.4672754946728,73.7226277372263
17.27,49.6194824961948,73.8269030239833
17.275,49.7716894977169,73.9311783107403
17.28,49.923896499239,74.0354535974974
17.285,50.076103500761,74.1397288842544
17.29,50.2283105022831,74.2440041710115
17.295,50.3805175038052,74.3482794577685
17.3,50.5327245053272,74.4525547445255
17.305,50.6849315068493,74.5568300312826
17.31,50.8371385083714,74.6611053180396
17.315,50.9893455098935,74.7653806047967
17.32,51.1415525114155,74.8696558915537
17.325,51.2937595129376,74.9739311783107
17.33,51.4459665144597,75.0782064650678
17.335,51.5981735159817,75.1824817518248
17.34,51.7503805175038,75.2867570385819
17.345,51.9025875190259,75.3910323253389
17.35,52.0547945205479,75.4953076120959
17.355,52.20700152207,75.599582898853
17.36,52.3592085235921,75.70385818561
17.365,52.5114155251142,75.808133472367
17.37,52.6636225266362,75.9124087591241
17.375,52.8158295281583,76.0166840458811
17.38,52.9680365296804,76.1209593326382
17.385,53.1202435312024,76.2252346193952
17.39,53.2724505327245,76.3295099061522
17.395,53.4246575342466,76.4337851929093
17.4,53.5768645357686,76.5380604796663
17.405,53.7290715372907,76.6423357664234
17.41,53.8812785388128,76.7466110531804
17.415,54.0334855403349,76.8508863399374
17.42,54.1856925418569,76.9551616266945
17.425,54.337899543379,77.0594369134515
17.43,54.4901065449011,77.1637122002086
17.435,54.6423135464231,77.2679874869656
17.44,54.7945205479452,77.3722627737226
17.445,54.9467275494673,77.4765380604797
17.45,55.0989345509893,77.5808133472367
17.455,55.2511415525114,77.6850886339937
17.46,55.4033485540335,77.7893639207508
17.465,55.5555555555556,77.8936392075078
17.47,55.7077625570776,77.9979144942649
17.475,55.8599695585997,78.1021897810219
17.48,56.0121765601218,78.2064650677789
17.485,56.1643835616438,78.310740354536
17.49,56.3165905631659,78.415015641293
17.495,56.468797564688,78.5192909280501
17.5,56.62100456621,78.6235662148071
17.505,56.7732115677321,78.7278415015641
17.51,56.9254185692542,78.8321167883212
17.515,57.0776255707763,78.9363920750782
17.52,57.2298325722983,79.0406673618352
17.525,57.3820395738204,79.1449426485923
17.53,57.5342465753425,79.2492179353493
17.535,57.6864535768645,79.3534932221064
17.54,57.8386605783866,79.4577685088634
17.545,57.9908675799087,79.5620437956204
17.55,58.1430745814307,79.6663190823775
17.555,58.2952815829528,79.7705943691345
17.56,58.4474885844749,79.8748696558916
17.565,58.599695585997,79.9791449426486
17.57,58.751902587519,80.0834202294056
17.575,58.9041095890411,80.1876955161627
17.58,59.0563165905632,80.2919708029197
17.585,59.2085235920852,80.3962460896768
17.59,59.3607305936073,80.5005213764338
17.595,59.5129375951294,80.6047966631908
17.6,59.6651445966514,80.7090719499479
17.605,59.8173515981735,80.8133472367049
17.61,59.9695585996956,80.9176225234619
17.615,60.1217656012177,81.021897810219
17.62,60.2739726027397,81.126173096976
17.625,60.4261796042618,81.2304483837331
17.63,60.5783866057839,81.3347236704901
17.635,60.7305936073059,81.4389989572471
17.64,60.882800608828,81.5432742440042
17.645,61.0350076103501,81.6475495307612
17.65,61.1872146118721,81.7518248175183
17.655,61.3394216133942,81.8561001042753
17.66,61.4916286149163,81.9603753910323
17.665,61.6438356164384,82.0646506777894
17.67,61.7960426179604,82.1689259645464
17.675,61.9482496194825,82.2732012513034
17.68,62.1004566210046,82.3774765380605
17.685,62.2526636225266,82.4817518248175
17.69,62.4048706240487,82.5860271115746
17.695,62.5570776255708,82.6903023983316
17.7,62.7092846270928,82.7945776850886
17.705,62.8614916286149,82.8988529718457
17.71,63.013698630137,83.0031282586027
17.715,63.1659056316591,83.1074035453597
17.72,63.3181126331811,83.2116788321168
17.725,63.4703196347032,83.3159541188738
17.73,63.6225266362253,83.4202294056309
17.735,63.7747336377473,83.5245046923879
17.74,63.9269406392694,83.6287799791449
17.745,64.0791476407915,83.733055265902
17.75,64.2313546423135,83.837330552659
17.755,64.3835616438356,83.9416058394161
17.76,64.5357686453577,84.0458811261731
17.765,64.6879756468797,84.1501564129301
17.77,64.8401826484018,84.2544316996872
17.775,64.9923896499239,84.3587069864442
17.78,65.144596651446,84.4629822732012
17.785,65.296803652968,84.5672575599583
17.79,65.4490106544901,84.6715328467153
17.795,65.6012176560122,84.7758081334724
17.8,65.7534246575343,84.8800834202294
17.805,65.9056316590563,84.9843587069864
17.81,66.0578386605784,85.0886339937435
17.815,66.2100456621005,85.1929092805005
17.82,66.3622526636225,85.2971845672576
17.825,66.5144596651446,85.4014598540146
17.83,66.6666666666667,85.5057351407716
17.835,66.8188736681887,85.6100104275287
17.84,66.9710806697108,85.7142857142857
17.845,67.1232876712329,85.8185610010428
17.85,67.2754946727549,85.9228362877998
17.855,67.427701674277,86.0271115745568
17.86,67.5799086757991,86.1313868613139
17.865,67.7321156773212,86.2356621480709
17.87,67.8843226788432,86.3399374348279
17.875,68.0365296803653,86.444212721585
17.88,68.1887366818874,86.548488008342
17.885,68.3409436834094,86.6527632950991
17.89,68.4931506849315,86.7570385818561
17.895,68.6453576864536,86.8613138686131
17.9,68.7975646879757,86.9655891553702
17.905,68.9497716894977,87.0698644421272
17.91,69.1019786910198,87.1741397288843
17.915,69.2541856925419,87.2784150156413
17.92,69.4063926940639,87.3826903023983
17.925,69.558599695586,87.4869655891554
17.93,69.7108066971081,87.5912408759124
17.935,69.8630136986301,87.6955161626694
